sid,trail_name,trail_img,trail_describ,trail_short_describ,trail_timetable,trail_time,geo_location_sid,geo_location_town_sid,difficulty_list_sid,coupon_status,price,memo,equipment,trails_display,trail_length,trail_height,trail_gpx
179,待人坑隴頂古道,179-1.jpg,"隴頂古道位於彰化縣員林市百果山，俗名「待人坑」地區，昔日彰化沿海地區與南投山區物資交換的要道，又名「挑鹽古道」，是先民經商的捷徑，承載著員林、草屯、南投三地農產品的運輸要道，妻子倚門等待丈夫歸來，故又名「待人坑古道」，古道採用生態工法，以當地石材堆砌修築，保有古樸的風味，為百果山登山步道群之一。
 
 百果山是楊桃的故鄉及生產蜜餞聞名，登山口位於百果山慈惠堂，經玉意宮、龍鳳宮，最終可達南投市鳳山寺，另有支線可通至玉意宮停車場，沿途可欣賞楊桃、荔枝、龍眼等果樹結實累累，果香撲鼻，步道上有小花園百花齊放，登高望遠，欣賞彰化平原風光。
 
 可與鄰近萬里長城、臥龍坡、藤山等步道連走。",隴頂古道位於彰化縣員林市百果山，俗名「待人坑」地區,"隴頂古道入口(百果山慈惠堂)→(1.5K, 40分鐘)→隴頂古道出口→(1K, 15分鐘)→鳳龍宮(八卦路1249巷口)→(0.2K, 5分鐘)→鳳山寺",1,彰化縣,員林鎮,1,0,500,步道途中有一顆彰化縣政府地政處四等控制點GN25號。,,,2.7公里,384公尺,待人坑隴頂古道.gpx
180,華山山豬湖步道,180-1.jpg,"山豬湖步道是華山步道群中編號5號的步道，全程為產業道路，輕鬆好走的悠閒路線。步道入口位於雲208鄉道山豬湖山知橋「山豬湖磚造意象碑」旁，沿途綠樹林蔭，生態景觀豐富，可瞭望華山盆地。每到四月螢火蟲季，這裡更是著名的賞螢景點，林道有如繁星閃爍，美麗極了。
 
 若體能及時間充足，亦可接4-1號、4-2號步道往二尖山、大尖山，環形繞一圈。下山後可順道至華山遊憩區內，有許多休閒景觀咖啡廳、熱鬧的咖啡大街市集逛逛。",山豬湖步道是華山步道群中編號5號的步道，全程為產業道路，輕鬆好走的悠閒路線。,"山豬湖磚造意象碑→(1.1K, 20分鐘)→產道叉→(0.8K, 10分鐘)→小溪谷→(1.4K, 15分鐘)→大眾爺廟產道三叉路→(0.8K, 25分鐘)→終點路底→原路折返→(0.8K, 15分鐘)→大眾爺廟產道三叉路→(1.4K, 12分鐘)→小溪谷→(0.8K, 8分鐘)→產道叉→(1.1K, 15分鐘)→山豬湖磚造意象碑",2,雲林縣,古坑鄉,1,1,500,,,,4.1公里,1034公尺,華山山豬湖步道.gpx
181,阿白縱走,181-1.jpg,"「阿白縱走」連走谷關著名的二座山岳阿冷山及白毛山，路途遙遠，健腳級路線。
 
 阿冷山，位於裡冷部落，從大甲溪對岸東卯山望去，山勢峻峭，素有「小奇萊」之稱，登山口有數個，由裡冷巷果園登山口起登，一路陡上，連登阿冷山北北峰、阿冷山前峰，途中有裸岩瘦稜稍有挑戰，阿冷山山頂無展望，有腹地可休息。
 
 阿冷山至白毛山連稜，中間會經過太郎山，雖無基石但展望極佳；次郎山山頂的省政府圖根補點，為大理石材質，非常稀少難見；登頂白毛山前有裸岩區，是較危險的路段，考驗膽識，白毛山山頂有涼亭及解說牌。
 
 白毛山步道自然好走、林相優美，山頂前的崩壁瘦稜是白毛山的地標，非常壯觀震撼，俯瞰大甲溪、谷關大道院，眺望東卯山、唐麻丹山等美景。",「阿白縱走」連走谷關著名的二座山岳阿冷山及白毛山，路途遙遠，健腳級路線。,"裡冷巷果園登山口→(0.8K, 50分鐘)→阿冷山北北峰→(1.7K, 110分鐘)→阿冷山前峰→(0.8K, 25分鐘)→阿冷山→(0.8K, 25分鐘)→阿冷山前峰→(1.7K, 70分鐘)→太郎山→(0.7K, 50分鐘)→次郎山→(1K, 70分鐘)→白毛山→(2.3K, 100分鐘)→白毛山登山口→(2.7K, 60分鐘)→白鹿巷/白鹿吊橋",9.33,台中市,和平區,2,0,1130,"1.路途遙遠，需嚴控時間。
 2.阿冷山步道有瘦稜，避免摸黑下山，選擇正走(裡冷起登)會比逆走(白鹿起登)安全。",,,12.5公里,1540公尺,谷關阿白縱走.gpx
182,北港溪峽谷步道,182-1.jpg,"位於南投縣的北港溪，是烏流的主流上游，主要分布於南投縣北部及台中市一小部份，發源於更孟山南側的瑞岩溪。
 
 北港溪峽谷步道主要是修築「能高大圳工程」所鋪設的臨時便道，溪水奔騰，便道隨時會被大雨洪水沖毁，為旱季限定路線。
 
 由惠蓀林場山林巷13K附近進入，經鐵門到清翠橋為稍陡的水泥路面，之後開始進入溪畔的便道。沿途高聳的山壁，奇形怪狀的岩石，岩壁上呈現略帶黃的色澤，大自然開鑿的岩壁，節理線條優美，令人嘆為觀止。一線天峽谷景觀是此路線最精彩之處，置身在峽谷之中，人顯得非常渺小，途中經過數個飛瀑後，在九仙溪交匯處有北港溪溫泉露頭(惠蓀溫泉)，有小池可泡湯舒解疲勞，終點至能高大圳工作站。若時間不夠，可在一線天折返。",位於南投縣的北港溪，是烏流的主流上游，主要分布於南投縣北部及台中市一小部份，發源於更孟山南側的瑞岩溪。,"惠蓀林場柑仔店→(0.3K, 5分鐘)→山林巷13K叉路→(0.4K, 10分鐘)→鐵門→(0.8K, 15分鐘)→清翠橋→(3.2K, 60分鐘)→能高大展圳望點→(0.9K, 20分鐘)→一線天起點→(3.1K, 60分鐘)→北港溪溫泉露頭→(0.6K, 10分鐘)→能高大圳工作站→原路折返→(9.3K, 180分鐘)→惠蓀林場柑仔店",6,南投縣,仁愛鄉,2,1,800,"1.此區未開放，禁止進入，如發生意外，後果自行負責。
 2.此路線毗鄰溪道而行，有一定的危險性，為旱季枯水期限定，天候預報不佳、大雨過後溪水會暴漲，應避免前往。
 3.過清翠橋後是能高大圳工程鋪設的便道，有施工才會開挖便道，會因雨季、工程等因素，溪流截斷便道而改變路況或路斷，需特別留意。
 4.因工程關係溪水混濁，不適合飲用、煮食，需自備飲用水。
 5.會有大砂石車進出，小心禮讓。",,,9.3公里,690公尺,北港溪峽谷步道.gpx
183,北霞山步道,183-1.jpg,"阿里山有「三霞」：北霞山、霞山、南霞山。北霞山海拔2472公尺，為阿里山三霞之首，為昔日阿里山林場的範圍。
 
 自特富野古道入口起登，約50公尺後即分道而行，沿途是巨木參天，杜鵑林、柳杉林、山葵園、箭竹林、雜木林、翠蕨區等林相變化多端，寧靜優美，涼爽舒適，松針鋪地柔軟如毯，苔蘚密布綠意盎然，陣陣檜木香味飄散於空中，令人神清氣爽。步道路徑清楚，僅箭竹林較易迷失，經上下數座小山頭後，即可達北霞山，山頂腹地平坦廣闊，展望不佳，可遠眺鹿林前山、石水山連稜。
 
 途經兒玉山(自忠山)與東水山(水山)，由岔路口至登頂約10~15分鐘步程，若時間允許可順登。由北霞山回程至東水山岔路均為緩上坡，宜留意時間與體力的掌控。",阿里山有「三霞」：北霞山、霞山、南霞山。北霞山海拔2472公尺，為阿里山三霞之首，為昔日阿里山林場的範圍。,"特富野古道入口(自忠端)→(1.1K, 60分鐘)→自忠山岔路→(0.9K, 45分鐘)→東水山岔路→(1.5K, 50分鐘)→最低鞍部→(0.6K, 25分鐘)→2530峰→(1.5K, 60分鐘)→北霞山→原路折返→(5.6K, 200分鐘)→特富野古道入口(自忠端)",7.33,南投縣,信義鄉,2,0,930,"1.鑽箭竹林時留意布條，不要亂鑽，小心迷路。
 2.北霞山至霞山距離5.6公里，路程遙遠且路跡不明，布條不多，若要連走，需充份準備，提早出發，掌握時間。",,,5.6公里,2610公尺,北霞山步道.gpx
184,武令山山徑,184-1.jpg,"武令山為廬山六寶之一，位於春陽部落、萬大水庫旁，為麻平暮山(馬海濮富士山)向北延伸的尾稜。登山口有二處，一為小木屋後方，二為農場，通常會安排由西稜起登，循水管路垂降至溪谷，再登上主稜，經基點峰、主峰由東稜回來，環形一圈，原始山徑全程於樹林中行進，無日照，有些濕滑，窄小的山徑另一邊是山崖需小心行走。
 
 初冬時分，步道上佈滿色彩繽紛的香楓落葉，黃的、橘的、紅的熱閙無比，是條賞楓秘境，途中數顆九芎巨木造型特別。武令山基點峰在樹林之中有二顆基石，再前往武令山主峰，約70分鐘，沿途松針鋪路，柔軟舒適，主峰無基石，在樹林中掛有山友製作的標示牌。行經帆布獵寮，至電塔（盧山線31）岔路，有捷徑可接回小木屋登山口。",武令山為廬山六寶之一,"小木屋登山口→(1.5K, 75分鐘)→溪谷→(1K, 120分鐘)→主稜線→(0.8K, 15分鐘)→武令山基點峰→(1.4K, 70分鐘)→武令山主峰→(3.2K, 130分鐘)→電塔岔路→(0.7K, 10分鐘)→小木屋登山口",7,南投縣,仁愛鄉,2,1,900,虎門巷產道狹小陡峭，小客車需馬力強勁，小心行駛。,,,8.7公里,1932公尺,武令山登山步道.gpx
185,雲嘉五連峰縱走,185-1.jpg,"「雲嘉五連峰」為雲嘉地區著名的縱走路線，連走大尖山、二尖山、馬鞍山、梨子腳山、太平山，五座山峰稜脈連成一座屏障，橫跨雲林縣古坑鄉華山村與嘉義縣梅山鄉太平村，沿途竹林、茶園景致優美，視野展望極佳，山嵐籠罩時又宛若仙境，可安排環形一圈。
 
 大尖山，又名尖山母山、雲嘉大尖山，為阿里山山脈西北稜延伸至清水溪西側的最高峰，為台灣小百岳五嶽的西嶽名山，峰頂視野廣闊，可遠眺阿里山脈、塔山、玉山及雲嘉平原，是觀賞日出、夕陽及雲海的好去處。
 二尖山，無基點，有餐廳及茶園，展望極佳。
 馬鞍山，無基點，位於竹林中無展望。
 梨子腳山，又名祝壽山、嶺頂、掘尺嶺山，太平村最高峰，為台灣小百岳。
 太平山，無基點，有中華電信基地台。",「雲嘉五連峰」為雲嘉地區著名的縱走路線,"華山新橋→11號步道入口→(1.1K, 15分鐘)→華山小天梯→(1.1K, 35分鐘)→10-5步道口→(1.8K, 75分鐘)→大尖山→(1K, 30分鐘)→二尖山→(0.9K, 20分鐘)→龍興宮→(0.5K, 30分鐘)→馬鞍山→(1.2K, 25分鐘)→梨子腳山→(1.1K, 25分鐘)→太平山→(2.7K, 80分鐘)→大眾爺廟→(2K, 50分鐘)→4-2號步道口→(0.8K, 15分鐘)→4-1號步道口→(0.7K, 15分鐘)→頂科角→(0.8K, 25分鐘)→華山新橋",7.33,雲林縣,古坑鄉,2,0,930,,,,15.7公里,1305公尺,雲嘉五連峰.gpx
186,八大秀,186-1.jpg,「八大秀」是八通關山、大水窟山、秀姑巒山三座百岳的簡稱。由東埔進入充滿人文史蹟的八通關古道，沿著陳有蘭溪右岸經險峻的父子斷崖、磅礡的雲龍瀑布、一望無際的八通關大草原、秀姑坪白木林奇景、日治時期駐在所遺址，登頂中央山脈第一高峰的「秀姑巒山」，八通關古道東西分界點的「大水窟山」，以及尖銳多崖的「八通關山」，山頂視野極佳，南二段、南三段、馬博橫斷歷歷在目。,「八大秀」是八通關山、大水窟山、秀姑巒山三座百岳的簡稱。,"D1(重裝)：東埔登山口→(5.8K, 230分鐘)→樂樂山屋(宿)
 
 D2(重裝)：樂樂山屋→(8.8K, 270分鐘)→觀高坪→(3K, 180分鐘)→八通關草原→(3K, 100分鐘)→八通關登山口→(3.3K, 90分鐘)→中央金礦山屋(宿)
 
 D3(輕裝往返)：中央金礦山屋→(4K, 210分鐘)→秀姑坪→(1.7K, 105分鐘)→秀姑巒山→(1.7K, 65分鐘)→秀姑坪→(2.6K, 140分鐘)→大水窟山→(0.4K, 110分鐘)→白洋金礦→(3.6K, 120分鐘)→中央金礦山屋(宿)
 
 D4(重裝)：中央金礦山屋→(3.3K, 85分鐘)→八通關登山口→(1.5K, 80分鐘)→八通關山(輕裝)→(1.5K, 50分鐘)→八通關登山口→(2.6K, 60分鐘)→八通關草原→(3.4K, 180分鐘)→觀高坪→(14.6K, 300分鐘)→東埔登山口",96,南投縣,信義鄉,3,1,9800,"1.觀高至八通關山路段因地層滑動下陷、地表裂隙嚴重，觀高登山服務站山屋及營地禁止使用。
 2.東埔至八通關段有多處斷崖或崩壁，雨後易坍，危險性高，請小心通行。
 3.父子斷崖路段常有落石坍方，請小心通行。
 4.觀高坪至八通關草原，自101年底步道坍塌，已改為高繞路線，沿途有架設路牌指引：
 (A)舊路線：
 1.8～2公里，重裝步程約50～70分鐘。
 (B)高繞路線：
 2.8～3公里，上切460公尺，再下切240公尺，重裝步程約150～180分鐘。
 5.樂樂山屋後至乙女瀑布間有一段崩塌處，建議取左高繞走新路線。
 (A)舊路線：
 過樂樂山屋後，沿等高線約1,700公尺腰繞，此路段崩塌，重裝步程約15～20分鐘，為崩塌處且相當破碎。
 (B)高繞路線：
 過樂樂山屋後，取左走高繞路，往等高線約1,760處走，上切近100公尺，重裝步程約20～35分鐘。高繞路線僅比舊路線多走15分鐘左右，卻可以避開風險較高的崩塌處。",,,32.4公里,3825公尺,八大秀.gpx
187,奇萊東稜,187-1.jpg,"奇萊東稜為岳界四大障礙之一，必須身負重裝由奇萊登山口，依序造訪奇萊北峰、磐石山、太魯閣大山和立霧主山等百岳。每天起床之後，欣賞著日出的霞光、翻騰的雲海、和緩的高山草原、層疊的山巒、蒼勁的林木，絕佳的視野，夜晚還有繁星催眠。
 
 美好的背後藏著艱辛，每天起床之後，拉繩陡上陡下斷崖、碎石坡是家常便飯，在箭竹林裡乾泳也見怪不怪，由江口山回到岳王亭的路程一路瘋狂下坡，更讓人覺得膝蓋快要爆炸，果然是一條挑戰人類意志力的路線。",奇萊東稜為岳界四大障礙之一,"第一天：奇萊登山口→(3.8k,110分鐘)→黑水塘山屋→(1.2k,60分鐘)→成功山屋→(1.8k,170分鐘)→奇萊稜線叉路→(0.1k,10分鐘)→奇萊山屋(宿)
 
 第二天：奇萊山屋→(1.6k,110分鐘)→奇萊北峰→(1.7k,80分鐘)→月形池→(1.9k,130分鐘)→驚嘆號水池→(2.6k,80分鐘)→磐石中峰營地(宿)
 
 第三天：磐石中峰營地→(2.3k,90分鐘)→磐石山→(0.9k,55分鐘)→鐵線斷崖前營地→(1.6k,160分鐘)→上下舖營地→(2.5k,200分鐘)→北鞍營地(宿)
 
 第四天：北鞍營地→(1.6k,100分鐘)→太魯閣大山→(1.6k,80分鐘)→北鞍營地→(2.8k,200分鐘)→平安池→(1.4k,70分鐘)→三岔路口→(1.7k,130分鐘)→大理石營地(宿)
 
 第五天：大理石營地→(0.4k,25分鐘)→立霧主山→(1.0k,90分鐘)→沼澤營地→(1.8k,120分鐘)→三岔營地→(2.3k,150分鐘)→帕托魯山→(2.3k,105分鐘)→三岔營地→(1.6k,100分鐘)→研海林道12K工寮(宿)
 
 第六天：研海林道12K工寮→(3.0k,75分鐘)→9K工寮→(3.0k,75分鐘)→6K岔路→(1.4k,70分鐘)→江口山岔路→(0.1k,10分鐘)→江口山→(0.1k,5分鐘)→江口山岔路→(2.6k,135分鐘)→3.8K流籠頭→(3.1k,80分鐘)→1號索道頭→(2.2k,150分鐘)→岳王亭登山口",144,南投縣,仁愛鄉,3,0,14600,"1.部分指標標示不清楚，請做好充足準備，與有經驗的嚮導同行為優。
 
 2.沿途雖有輔助繩索或鐵柱，攀爬前仍須注意確認是否堅固。
 
 3.研海琳道12K工寮至3.8K流籠頭間部分路段位於斷崖上且有茂密草叢覆蓋，請小心行走。
 
 4.公車班次少。",,,56公里,3607公尺,奇萊東稜.gpx
188,馬博拉斯橫斷,188-1.jpg,"馬博橫斷西起南投東埔，沿中央山脈稜線行走，途經八通關山、秀姑巒山、馬博拉斯山等七座百岳，西出花蓮中平林道，路程長、天數長、難度高。
 
 行走於山嶺間，遼闊的高山草原和藍天白雲相連、稜線上風起雲湧波瀾壯闊，群山萬壑之美筆墨難以形容。只是，務必帶著謹慎與敬意小心攀爬，接二連三細瘦嶙峋的斷崖和窄稜，若沒有好的專注力，眼前等著的可是萬丈深淵。
 
 考驗持續最後，林道下切溪谷的路線經常變動，需要萬全的準備並仔細辨明前人留下的指標，不然很容易迷路，是障礙重重的高級登山路線。",馬博橫斷西起南投東埔，沿中央山脈稜線行走，途經八通關山、秀姑巒山、馬博拉斯山等七座百岳，西出花蓮中平林道，路程長、天數長、難度高。,"第一天：東埔登山口→(5.5k,220分鐘)→樂樂山屋→(8.8k,270分鐘)→觀高登山服務站(宿)
 
 第二天：觀高登山服務站→(2.8k,60分鐘)→八通關→(2.0k,70分鐘)→八通關山登山口→(1.5k,30分鐘)→巴奈伊克營地→(2.5k,60分鐘)→中央金礦山屋→(3.3k,180分鐘)→白洋金礦山屋(宿)
 
 第三天：白洋金礦山屋→(0.5k,30分鐘)→秀姑坪→(2.0k,25分鐘)→秀姑巒山→(2.0k,145分鐘)→秀馬最低鞍部→(1.5k,120分鐘)→馬博拉斯山屋(宿)
 
 第四天：馬博拉斯山屋→(0.3k,50分鐘)→馬博拉斯山→(5.1k,230分鐘)→盆駒山→(5.1k,280分鐘)→馬博拉斯山→(0.3k,35分鐘)→馬博拉斯山屋(宿)
 
 第五天：馬博拉斯山屋→(3.5k,140分鐘)→馬利亞文路山→(3.8k,200分鐘)→馬利加南山→(2.7k,80分鐘)→馬利加南東峰前山屋(宿)
 
 第六天：馬利加南東峰前山屋→(0.2k,30分鐘)→馬利加南東峰→(5.6k,245分鐘)→馬布谷山屋→(1.9k,50分鐘)→布干山→(1.9k,40分鐘)→馬布谷山屋(宿)
 
 第七天：馬布谷山屋→(2.5k,130分鐘)→馬西山→(4.7k,200分鐘)→喀西帕南山→(1.5k,150分鐘)→太平谷→(2.2k,45分鐘)→中平林道43K工寮→(8.0k,分鐘)→35K工寮(宿)
 
 第八天：35K工寮→(2.0k,180分鐘)→林道上切點→(10.4k,190分鐘)→中平林道16.5K",192,南投縣,信義鄉,3,1,19400,"1.中平林道舊稱玉里林道。林道路況不佳，一般轎車僅可行至中平檢查哨，四輪傳動車約可至16.5K處。
 2.中平林道35K工寮之後部分路段雜亂，且地貌多變，建議行走時需攜帶GPS並參考山友行程記錄。
 3.中平林道多螞蝗，請注意。
 4.馬布谷山屋若多日無雨恐將缺水。",,,94.1公里,3805公尺,100岳-馬博橫斷逆走-20150702-08.gpx
189,大小劍,189-1.jpg,"雪山山脈的主稜線從主峰往南，經過大劍山、佳陽山、小劍山，被大甲溪截斷，再連接白姑大山。其中大劍山是雪山山脈的百岳中的第三高峰，為「十峻」之一。佳陽山山形為壯觀的金字塔形狀，東南面是一片光滑的崩壁，在陽光照耀下光彩奪目，即使從遠方都可辨認出這特出的山容，屬於「八銳」之一。小劍山又稱為劍山，雪山山脈延伸自此之後，陡降至大甲溪谷，陡峭的山形如寶劍一般，屬於「九嶂」之一。這三座百岳合稱為「大小劍」。
 
 由於主稜上缺乏穩定的水源、油婆蘭山到劍山這段稜脈起伏劇烈又缺良好營地、全線沒有山屋，以及開爬的第一天，即要面對陡昇1700公尺落差的漫長山路，讓大劍山稜脈成為百岳的艱辛路線。",雪山山脈的主稜線從主峰往南，經過大劍山、佳陽山、小劍山，被大甲溪截斷，再連接白姑大山。,"第一天：松茂林道入口→(1.5k,30分鐘)→仁壽橋→(0.1k,5分鐘)→仁壽檢查哨→(3.4k,70分鐘)→松茂水文站→(1.1k,15分鐘)→樂山橋→(2.4k,30分鐘)→防火巷登山口→(5.5k,420分鐘)→推論山→(2k,135分鐘)→油婆蘭山→(0.1k,5分鐘)→油婆蘭營地(宿)
 
 第二天：油婆蘭營地→(0.1k,5分鐘)→油婆蘭山→(1.5k,90分鐘)→布伕奇寒山→(0.6k,60分鐘)→老伍營地→(1.3k,120分鐘)→佳陽山→(2.5k,170分鐘)→劍山(小劍山)→(2.5k,145分鐘)→佳陽山→(1.3k,185分鐘)→老伍營地→(0.6k,90分鐘)→布伏奇寒山→(1.5k,90分鐘)→油婆蘭山→(0.1k,5分鐘)→油婆蘭營地(宿)
 
 第三天：油婆蘭營地→(0.9k,30分鐘)→鞍部水源岔路→(1.3k,180分鐘)→大劍山→(1.3k,100分鐘)→鞍部水源岔路→(0.9k,40分鐘)→油婆蘭營地→(0.1k,5分鐘)→油婆蘭山→(2k,70分鐘)→推論山→(5.5k,180分鐘)→防火巷登山口→(2.4k,25分鐘)→樂山橋→(1.1k,15分鐘)→松茂水文站→(3.4k,60分鐘)→仁壽檢查哨→(0.1k,5分鐘)→仁壽橋→(1.5k,30分鐘)→松茂林道入口",96,台中市,和平區,3,0,9800,"1.油婆蘭山營地為黑水池，可在經過推論池時就先取水，或在劍南山鞍部水源叉路下溪谷取水(來回約60分鐘，需下降200公尺碎石坡)。
 
 2.劍山(小劍山)路程遙遠，上上下下假山頭無數，要注意行動水是否足夠，摸黑時須注意小心幾段崩壁。",,,24.3公里,3594公尺,大小劍(三日).gpx
190,雪劍線,190-1.jpg,"站在梨山中橫公路邊側向西北瞭望，隔著德基水庫所淹沒的溪谷對岸，一條黝黑色的嶺脈，岧嶢鷹暽，著實讓愛山癡迷悸動不已，這條巍峨峻秀的山稜，就是大劍稜脈。
 
 從日據時期至今，「雪劍縱走」一直被視為辛苦、難纏的一條縱走路線，主要原因是主稜上缺乏穩定的水源、油婆蘭山到劍山這段稜脈起伏劇烈又缺良好營地、大劍山到翠池這段路程過長、且除翠池目前有山屋外全線沒有山屋，以及開爬的第一天，即要面對陡昇1700公尺落差的漫長山路，最令人吃不消。以上原因讓大劍山稜脈成為雪山六條稜脈裡，最少人全程縱走的路線。",站在梨山中橫公路邊側向西北瞭望，隔著德基水庫所淹沒的溪谷對岸，一條黝黑色的嶺脈，岧嶢鷹暽，著實讓愛山癡迷悸動不已，這條巍峨峻秀的山稜，就是大劍稜脈。,"第一天：雪山登山口(大水池登山口)→(2k,80分鐘)→七卡山莊→(2k,140分鐘)→哭坡前觀景台→(0.4k,40分鐘)→哭坡頂→(0.7k,40分鐘)→雪山東峰→(2k,80分鐘)→三六九山莊(宿)
 
 第二天：三六九山莊→(0.7k,40分鐘)→黑森林→(2k,110分鐘)→圈谷→(1.1k,110分鐘)→雪山主峰→(2.5k,240分鐘)→翠池山屋→(5k,300分鐘)→完美谷營地(宿)
 
 第三天：完美谷營地→(1.2k,100分鐘)→雪山西南峰→(3k,230分鐘)→大劍山→(1.3k,100分鐘)→鞍部水源岔路→(0.9k,40分鐘)→油婆蘭營地(宿)
 
 第四天：油婆蘭營地→(0.1k,5分鐘)→油婆蘭山→(1.5k,90分鐘)→布伏奇寒山→(0.6k,60分鐘)→老伍營地→(1.3k,120分鐘)→佳陽山→(2.5k,170分鐘)→劍山→(2.5k,145分鐘)→佳陽山→(1.3k,185分鐘)→老伍營地→(0.6k,90分鐘)→布伏奇寒山→(1.5k,90分鐘)→油婆蘭山→(0.1k,5分鐘)→油婆蘭營地(宿)
 
 第五天：油婆蘭營地→(0.1k,5分鐘)→油婆蘭山→(2k,70分鐘)→推論山→(5.5k,180分鐘)→防火巷登山口→(2.4k,25分鐘)→樂山橋→(1.1k,15分鐘)→松茂水文站→(3.4k,60分鐘)→仁壽檢查哨→(0.1k,5分鐘)→仁壽橋→(1.5k,30分鐘)→松茂林道入口",120,台中市,和平區,3,1,12200,"1.雪劍線為雙向進出，但若從松茂林道啟登，因登山口海拔低，第一天將面對1700公尺上升的落差，除了會師的考量外，鮮少有隊伍縱行其上。
 
 2.完美谷營地只有大雨過後才會有些許積水，水源極度不穩定，需背水前往；油婆蘭營地為黑水池，可在劍南山鞍部水源叉路下溪谷取水(來回約60分鐘，需下降200公尺碎石坡)。
 
 3.劍山(小劍山)路程遙遠，上上下下假山頭無數，要注意行動水是否足夠，摸黑時須注意小心幾段崩壁。
 
 4.武陵農場需收費：一般個人平日$130/人、假日$160/人，小型車$50/輛。",,,52.9公里,3886公尺,20161030-1103雪劍.gpx.gpx
191,白姑大山單日往返,191-1.jpg,"獨霸一方的白姑大山又名白狗大山，列名台灣百岳的「十翠」之一，山勢雄偉壯麗，山頂視野絕佳，並擁有少見的一等三角點，即使山高路遙，前來品嘗中橫四辣之「大辣」的山友仍絡繹不絕。
 
 本路線途中有爬不完的陡坡、鑽不完的箭竹、跨不完的倒木和翻不完的山頭，還需通過岩稜、石瀑以及落差超過1300多公尺的考驗；天氣好時能北望雪山西稜、俯瞰大甲溪谷，東眺南湖中央尖、合歡群峰、奇萊連峰和能高安東軍，南觀玉山和甘卓萬等群山。單日往返白姑難度非常高，行前的入山申請、裝備和體力都應有充份的準備，才有機會一睹嗆辣白姑迷人的風采！
 
 注意：由於行進時間極長，會有摸黑時段，請務必備妥頭燈及保暖衣物等裝備，此外，若上午 6:00 前未抵達司宴池營地、或 10:00 前未攻頂白姑大山則建議原路撤退。",獨霸一方的白姑大山又名白狗大山，列名台灣百岳的「十翠」之一，山勢雄偉壯麗，山頂視野絕佳，並擁有少見的一等三角點，即使山高路遙，前來品嘗中橫四辣之「大辣」的山友仍絡繹不絕。,最後農家登山口→（2.5K，220分鐘）→三錐山→（2.1K，190分鐘）→司晏池→（0.9K，65分鐘）→白姑大山東南峰→（2.9K，205分鐘）→草青池→（0.6K，50分鐘）→白姑大山→（4.4K，310分鐘）→司晏池→（2.1K，110分鐘）→三錐山→（2.5K，140分鐘）→最後農家登山口,21.5,台中市,和平區,3,0,2350,"1. 白姑大山單攻為高難度路線，海拔落差大且地形複雜，非常考驗體能與腿力，若非經驗豐富且對路況熟悉之山友請勿貿然嘗試。
 
 2. 由於行進時間極長，會有摸黑時段，請務必備妥頭燈及保暖衣物等裝備，此外，若上午 6:00 前未抵達司宴池營地、或 10:00 前未攻頂白姑大山則建議原路撤退。
 
 3. 本網頁登載之行進時間多以上河地圖之建議為準，實際上依個人能力可能差異甚大，請參照自己過去攀登相同路線之行進時間進行估算。",,,9公里,3341公尺,白姑大山單日往返.gpx
